Entity,Code,Day,"Daily new estimated infections of COVID-19 (LSHTM, median)","Daily new estimated infections of COVID-19 (LSHTM, lower)","Daily new estimated infections of COVID-19 (LSHTM, upper)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)"
Africa,,2023-05-28,,,,2442.286
Africa,,2023-06-04,,,,2611.286
Africa,,2023-06-11,,,,2460.143
Africa,,2023-06-18,,,,2397.857
Africa,,2023-06-25,,,,2268.714
Africa,,2023-07-02,,,,2084.429
Africa,,2023-07-09,,,,1970.857
Africa,,2023-07-16,,,,1862.571
Africa,,2023-07-23,,,,1468.714
Africa,,2023-07-30,,,,1342.857
Africa,,2023-08-06,,,,1063.143
Africa,,2023-08-13,,,,1035.143
Africa,,2023-08-20,,,,878.857
Africa,,2023-08-27,,,,706.143
Africa,,2023-09-03,,,,669.286
Africa,,2023-09-10,,,,715.714
Africa,,2023-09-17,,,,769.571
Africa,,2023-09-24,,,,972
Africa,,2023-10-01,,,,768
Africa,,2023-10-08,,,,777.857
Africa,,2023-10-15,,,,823.714
Africa,,2023-10-22,,,,817.857
Africa,,2023-10-29,,,,767.714
Africa,,2023-11-05,,,,755
Africa,,2023-11-12,,,,620.429
Africa,,2023-11-19,,,,708.286
Africa,,2023-11-26,,,,937.286
Africa,,2023-12-03,,,,1224.286
Africa,,2023-12-10,,,,1631.429
Africa,,2023-12-17,,,,2054.286
Africa,,2023-12-24,,,,2057
Africa,,2023-12-31,,,,1978
Africa,,2024-01-07,,,,1826.571
Africa,,2024-01-14,,,,1534.429
Albania,ALB,2020-03-16,55.8876845610186,13.614040685956,280.442058156606,
Albania,ALB,2020-03-17,60.9144638096291,15.2551967752596,281.03842325094,
Albania,ALB,2020-03-18,58.8596321792708,15.1606529164796,251.152573338228,
Albania,ALB,2020-03-19,60.5142606892513,16.0529511161277,240.656000024883,
Albania,ALB,2020-03-20,56.9869645201748,15.5970024335844,213.158106777826,
Albania,ALB,2020-03-21,43.0619673669743,12.1702816297902,152.591442847017,
Albania,ALB,2020-03-22,42.3694697610461,12.3462679927891,143.816403065418,10
Albania,ALB,2020-03-23,50.1161051902059,15.0710816925543,162.442557868095,
Albania,ALB,2020-03-24,49.9073588583816,15.4837320050867,153.424490710256,
Albania,ALB,2020-03-25,66.0788058858927,21.1434279832969,194.673738569912,
Albania,ALB,2020-03-26,80.6027832650731,26.5331149598722,232.789260602662,
Albania,ALB,2020-03-27,91.8071349273733,30.8383606072203,260.614437818212,
Albania,ALB,2020-03-28,97.552593242849,33.5299387138434,273.117287487914,
Albania,ALB,2020-03-29,96.9559099409942,33.8572354827606,268.967075956782,26.571
Albania,ALB,2020-03-30,93.9377015869847,33.2707226165371,257.73952140412,
Albania,ALB,2020-03-31,89.5987248246832,32.0279679583308,243.862892390585,
Albania,ALB,2020-04-01,83.4582412714304,30.1256495681812,225.466653726221,
Albania,ALB,2020-04-02,75.1218351432235,27.2354575440081,201.136740195039,
Albania,ALB,2020-04-03,65.5436152582348,23.7006258414349,174.574662800271,
Albania,ALB,2020-04-04,71.9943008428828,26.0812865568735,191.049542880056,
Albania,ALB,2020-04-05,79.6993468437631,28.8520998655551,210.724471582244,43.429
Albania,ALB,2020-04-06,84.0244789362407,30.5408438539424,222.068116620165,
Albania,ALB,2020-04-07,83.7337453493262,30.4776567115947,221.356681510125,
Albania,ALB,2020-04-08,73.5454480845341,26.8741745515542,194.031774657018,
Albania,ALB,2020-04-09,71.7116936830829,26.3395234945368,189.392197537586,
Albania,ALB,2020-04-10,65.1282038701689,24.030602988328,171.926687480596,
Albania,ALB,2020-04-11,53.7188318390753,19.9525362849441,142.086637415835,
Albania,ALB,2020-04-12,46.7183380793891,17.4846807863901,123.656133271335,59.429
Albania,ALB,2020-04-13,38.7531743326996,14.6421565577998,102.779098011331,
Albania,ALB,2020-04-14,40.1170843664343,15.3045265970921,106.470644534475,
Albania,ALB,2020-04-15,40.1663770867061,15.469128772782,106.812636468828,
Albania,ALB,2020-04-16,40.2646817251161,15.6595037478429,107.215324165426,
Albania,ALB,2020-04-17,45.8782157111396,18.0279180943867,122.367484996305,
Albania,ALB,2020-04-18,50.9513522726204,20.2266244739248,136.159883999106,
Albania,ALB,2020-04-19,46.9529427395022,18.8218444856455,125.568352169633,77
Albania,ALB,2020-04-20,46.7391358853391,18.9125410396454,124.958249425541,
Albania,ALB,2020-04-21,46.5850601021727,19.009442596054,124.556122420998,
Albania,ALB,2020-04-22,52.7876971845095,21.7073407966009,141.173937200058,
Albania,ALB,2020-04-23,54.6262760993203,22.6333026848688,146.305671680436,
Albania,ALB,2020-04-24,56.0982657834591,23.3979119934699,150.223657181626,
Albania,ALB,2020-04-25,53.3768389740226,22.4030741487408,142.958259908212,
Albania,ALB,2020-04-26,62.5696723860719,26.3976219058309,167.561635279993,96.857
Albania,ALB,2020-04-27,62.2202253409437,26.3717880812072,166.46273841812,
Albania,ALB,2020-04-28,57.3936789093355,24.4284639071942,153.471077218938,
Albania,ALB,2020-04-29,53.0343968295598,22.65650282033,141.751241194573,
Albania,ALB,2020-04-30,49.4953571735123,21.1870930891617,132.165324460441,
Albania,ALB,2020-05-01,41.1504362293669,17.6407281380747,109.836599035607,
Albania,ALB,2020-05-02,38.845647744309,16.6678065012715,103.600226947087,
Albania,ALB,2020-05-03,28.7373882610809,12.3348357049212,76.5816185473512,107
Albania,ALB,2020-05-04,25.7487637165498,11.0496079262658,68.5781303493293,
Albania,ALB,2020-05-05,25.0169907113323,10.7271398114446,66.5720362195939,
Albania,ALB,2020-05-06,26.1727875842133,11.2116951641423,69.5501290811173,
Albania,ALB,2020-05-07,24.7281928488105,10.5812952080496,65.6444554624671,
Albania,ALB,2020-05-08,25.921048929103,11.0767078205614,68.7611514643166,
Albania,ALB,2020-05-09,25.6325804899626,10.9274455705176,67.8650591451154,
Albania,ALB,2020-05-10,25.3597816447792,10.7798656460176,67.0419406662171,111.429
Albania,ALB,2020-05-11,27.7674279529472,11.7667639834827,73.2408707184389,
Albania,ALB,2020-05-12,26.3911080502002,11.1423999814001,69.4789383987306,
Albania,ALB,2020-05-13,21.5547480203346,9.06925799026219,56.6731088892066,
Albania,ALB,2020-05-14,18.6060111477333,7.79695521989686,48.7803010423608,
Albania,ALB,2020-05-15,21.8780081952396,9.12871424339013,57.2595739067436,
Albania,ALB,2020-05-16,26.0088663164415,10.7990825979802,67.9570976783115,
Albania,ALB,2020-05-17,30.6289977068079,12.6664646279324,79.7987668880631,104.286
Albania,ALB,2020-05-18,31.3458292614069,12.9050588039779,81.4421544747453,
Albania,ALB,2020-05-19,30.8805281718286,12.6550782100072,79.9665227984738,
Albania,ALB,2020-05-20,30.0178967495561,12.2769332606918,77.5213846710514,
Albania,ALB,2020-05-21,34.9825632704838,14.2421137573471,90.0438841022077,
Albania,ALB,2020-05-22,29.9738677243747,12.1617502641786,76.8348903718161,
Albania,ALB,2020-05-23,27.8410388585977,11.2490436960302,71.004348595251,
Albania,ALB,2020-05-24,24.3556977704797,9.79616769290471,61.8717724626573,96.714
Albania,ALB,2020-05-25,22.9860709703699,9.2005237826552,58.1337024681362,
Albania,ALB,2020-05-26,25.1774616049528,10.0339415819904,63.4423171679043,
Albania,ALB,2020-05-27,36.6161308842787,14.5280712353725,91.73818495649,
Albania,ALB,2020-05-28,40.1014039102527,15.9661199997504,100.061394546597,
Albania,ALB,2020-05-29,50.8692241014302,20.4361321474133,126.18079105751,
Albania,ALB,2020-05-30,57.2351276335942,22.980460157137,141.501357675952,
Albania,ALB,2020-05-31,65.8634346859299,26.3907410583168,161.749554162502,97.571
Albania,ALB,2020-06-01,70.3194304474483,28.1536408631104,171.714315081821,
Albania,ALB,2020-06-02,71.875526478797,28.7543304307948,174.585416353262,
Albania,ALB,2020-06-03,71.3870543639208,28.6111917620554,172.653386829398,
Albania,ALB,2020-06-04,72.4883731236065,29.1264053809146,174.649499147392,
Albania,ALB,2020-06-05,66.9838198710813,26.9093916146809,161.280526378307,
Albania,ALB,2020-06-06,64.0288696745009,25.7481509157869,153.751659066076,
Albania,ALB,2020-06-07,63.8051270184797,25.6678675133451,152.367287770215,96.143
Albania,ALB,2020-06-08,64.7268983093026,26.1618843487824,154.135220442535,
Albania,ALB,2020-06-09,72.9520847605964,29.5586403751293,173.297798620042,
Albania,ALB,2020-06-10,84.0078499529608,34.1202215820046,198.698836011819,
Albania,ALB,2020-06-11,99.981677106744,40.6782746075939,235.380357801255,
Albania,ALB,2020-06-12,122.481229159606,50.0052492635811,287.325761525793,
Albania,ALB,2020-06-13,135.919154783705,55.7111628931218,317.891575773266,
Albania,ALB,2020-06-14,158.005129335774,65.1411517094137,368.295245950253,105.429
Albania,ALB,2020-06-15,191.344660831365,79.238279518551,443.448945727471,
Albania,ALB,2020-06-16,232.306122102019,96.5348161669448,535.745219937347,
Albania,ALB,2020-06-17,270.376908084032,112.868305751717,620.004121128692,
Albania,ALB,2020-06-18,281.586489148503,118.171830974508,641.921142938431,
Albania,ALB,2020-06-19,303.437380261937,127.809132155842,688.15803740661,
Albania,ALB,2020-06-20,323.447520647316,136.911201102128,728.320650707111,
Albania,ALB,2020-06-21,332.858310833366,142.032307282206,745.22403511842,150.857
Albania,ALB,2020-06-22,321.591501035129,137.648502725067,713.576489058025,
Albania,ALB,2020-06-23,325.665347788608,139.687743869917,718.718825643954,
Albania,ALB,2020-06-24,305.82038683853,131.807898085635,671.676203334687,
Albania,ALB,2020-06-25,323.906855845733,139.843148932993,707.452136995154,
Albania,ALB,2020-06-26,337.892003860363,146.120061819533,735.91390456163,
Albania,ALB,2020-06-27,364.505212588021,157.991429269596,791.879245639773,
Albania,ALB,2020-06-28,375.048916030498,162.80153295326,811.546263753459,202.714
Albania,ALB,2020-06-29,409.524203837492,178.113190308443,882.981889512977,
Albania,ALB,2020-06-30,409.391325969367,178.176134652279,880.729424715767,
Albania,ALB,2020-07-01,427.202012104421,186.062567284108,917.710349799783,
Albania,ALB,2020-07-02,410.460713053466,178.821796871042,880.121083639238,
Albania,ALB,2020-07-03,416.138786460362,181.439490933244,890.29611494845,
Albania,ALB,2020-07-04,429.456422632388,187.381875609954,917.33983508573,
Albania,ALB,2020-07-05,436.212232145473,190.598814248456,929.192163602938,262.286
Albania,ALB,2020-07-06,439.014478006615,191.741083069597,934.037503100158,
Albania,ALB,2020-07-07,445.887042216642,195.2127075509,949.442032694229,
Albania,ALB,2020-07-08,450.56124282592,197.338331808099,957.850385466439,
Albania,ALB,2020-07-09,470.935083922436,206.44118090228,999.73092413666,
Albania,ALB,2020-07-10,470.268439656222,206.473061839747,997.296067953357,
Albania,ALB,2020-07-11,469.168274201292,206.429781614868,993.514599998445,
Albania,ALB,2020-07-12,490.751938914695,216.355440721708,1038.29291337484,328.143
Albania,ALB,2020-07-13,496.671027791371,219.524521768732,1050.93205254344,
Albania,ALB,2020-07-14,534.656650817493,236.627373124466,1131.03862987114,
Albania,ALB,2020-07-15,550.710223528392,244.259396080144,1164.39904403674,
Albania,ALB,2020-07-16,561.691998754613,249.490546546198,1187.49980520796,
Albania,ALB,2020-07-17,571.975484784811,254.541898767515,1208.82004233737,
Albania,ALB,2020-07-18,537.080245846909,239.227601883442,1135.40743011088,
Albania,ALB,2020-07-19,539.58240098536,240.663749665058,1141.14834130808,401
Albania,ALB,2020-07-20,533.141358154662,237.836582819101,1127.67067010119,
Albania,ALB,2020-07-21,497.328931455457,222.056773522133,1049.57205385897,
Albania,ALB,2020-07-22,510.202196141102,227.95449317985,1075.5789353517,
Albania,ALB,2020-07-23,489.949425438209,218.927284338156,1032.06953195137,
Albania,ALB,2020-07-24,490.527502630741,219.353725185968,1036.66354387549,
Albania,ALB,2020-07-25,522.111748958031,233.758967091514,1112.55379214897,
Albania,ALB,2020-07-26,487.271388987505,218.010915540987,1037.0819718291,479.714
Albania,ALB,2020-07-27,513.333912247999,229.769153221045,1091.56970944538,
Albania,ALB,2020-07-28,532.176285485634,238.037419989982,1129.48993497722,
Albania,ALB,2020-07-29,521.957968600455,233.16040315959,1107.28319625335,
Albania,ALB,2020-07-30,542.192064675096,241.492585527047,1141.42066547463,
Albania,ALB,2020-07-31,521.442998870025,231.506714565824,1092.28664010431,
Albania,ALB,2020-08-01,494.7780326974,218.713150783609,1040.14071377701,
Albania,ALB,2020-08-02,522.471806240683,229.249172145208,1104.45987900519,551.429
Albania,ALB,2020-08-03,511.069085005551,222.787059600542,1087.73806435206,
Albania,ALB,2020-08-04,491.229351004928,212.424446470947,1055.44714098389,
Albania,ALB,2020-08-05,490.832591742842,210.195149032653,1064.68430484133,
Albania,ALB,2020-08-06,501.841423295877,212.872937851215,1100.69507169772,
Albania,ALB,2020-08-07,514.87546327349,216.724929599802,1142.43411343348,
Albania,ALB,2020-08-08,540.362414112129,224.793545198622,1214.71877257082,
Albania,ALB,2020-08-09,533.392423752056,219.555135655073,1216.57144120555,616.143
Albania,ALB,2020-08-10,532.063066941749,216.375628945709,1231.89797336174,
Albania,ALB,2020-08-11,537.296149963762,216.074637433078,1263.92771799864,
Albania,ALB,2020-02-09,,,,0
Albania,ALB,2020-02-16,,,,0
Albania,ALB,2020-02-23,,,,0
Albania,ALB,2020-03-01,,,,0
Albania,ALB,2020-03-08,,,,0
Albania,ALB,2020-03-15,,,,4.714
Albania,ALB,2020-08-16,,,,692.571
Albania,ALB,2020-08-23,,,,766.714
Albania,ALB,2020-08-30,,,,845.286
Albania,ALB,2020-09-06,,,,865.857
Albania,ALB,2020-09-13,,,,921.571
Albania,ALB,2020-09-20,,,,971
Albania,ALB,2020-09-27,,,,984.857
Albania,ALB,2020-10-04,,,,978.286
Albania,ALB,2020-10-11,,,,992.429
Albania,ALB,2020-10-18,,,,1043.714
Albania,ALB,2020-10-25,,,,1227
Albania,ALB,2020-11-01,,,,1373.286
Albania,ALB,2020-11-08,,,,1591
Albania,ALB,2020-11-15,,,,1950.857
Albania,ALB,2020-11-22,,,,2499.143
Albania,ALB,2020-11-29,,,,3025.571
Albania,ALB,2020-12-06,,,,3543
Albania,ALB,2020-12-13,,,,4043.857
Albania,ALB,2020-12-20,,,,4481.429
Albania,ALB,2020-12-27,,,,4595.714
Albania,ALB,2021-01-03,,,,4574.571
Albania,ALB,2021-01-10,,,,4417
Albania,ALB,2021-01-17,,,,4341.429
Albania,ALB,2021-01-24,,,,4193.286
Albania,ALB,2021-01-31,,,,4212.429
Albania,ALB,2021-02-07,,,,4439.714
Albania,ALB,2021-02-14,,,,5065
Albania,ALB,2021-02-21,,,,5598
Albania,ALB,2021-02-28,,,,6121.571
Albania,ALB,2021-03-07,,,,6380.857
Albania,ALB,2021-03-14,,,,6495.429
Albania,ALB,2021-03-21,,,,6238.857
Albania,ALB,2021-03-28,,,,5733.429
Albania,ALB,2021-04-04,,,,5001
Albania,ALB,2021-04-11,,,,4269.429
Albania,ALB,2021-04-18,,,,3439.714
Albania,ALB,2021-04-25,,,,2709.857
Albania,ALB,2021-05-02,,,,2137.429
Albania,ALB,2021-05-09,,,,1650.714
Albania,ALB,2021-05-16,,,,1246.143
Albania,ALB,2021-05-23,,,,901.571
Albania,ALB,2021-05-30,,,,641.429
Albania,ALB,2021-06-06,,,,437.857
Albania,ALB,2021-06-13,,,,309.571
Albania,ALB,2021-06-20,,,,199.857
Albania,ALB,2021-06-27,,,,132.714
Albania,ALB,2021-07-04,,,,83.857
Albania,ALB,2021-07-11,,,,61
Albania,ALB,2021-07-18,,,,51.714
Albania,ALB,2021-07-25,,,,65.143
Albania,ALB,2021-08-01,,,,85.571
Albania,ALB,2021-08-08,,,,158.143
Albania,ALB,2021-08-15,,,,376.286
Albania,ALB,2021-08-22,,,,800.857
Albania,ALB,2021-08-29,,,,1513.429
Albania,ALB,2021-09-05,,,,2352.857
Albania,ALB,2021-09-12,,,,3209.286
Albania,ALB,2021-09-19,,,,4041.143
Albania,ALB,2021-09-26,,,,4728.429
Albania,ALB,2021-10-03,,,,5091.143
Albania,ALB,2021-10-10,,,,5148
Albania,ALB,2021-10-17,,,,4847.714
Albania,ALB,2021-10-24,,,,4500.857
Albania,ALB,2021-10-31,,,,4149.571
Albania,ALB,2021-11-07,,,,3810
Albania,ALB,2021-11-14,,,,3617.571
Albania,ALB,2021-11-21,,,,3535
Albania,ALB,2021-11-28,,,,3509.143
Albania,ALB,2021-12-05,,,,3419.571
Albania,ALB,2021-12-12,,,,3227.429
Albania,ALB,2021-12-19,,,,2983.429
Albania,ALB,2021-12-26,,,,2746.714
Albania,ALB,2022-01-02,,,,2601.571
Albania,ALB,2022-01-09,,,,3023.286
Albania,ALB,2022-01-16,,,,4292.143
Albania,ALB,2022-01-23,,,,6162.429
Albania,ALB,2022-01-30,,,,7503.714
Albania,ALB,2022-02-06,,,,8278.286
Albania,ALB,2022-02-13,,,,8618.571
Albania,ALB,2022-02-20,,,,8525.714
Albania,ALB,2022-02-27,,,,7804
Albania,ALB,2022-03-06,,,,6179
Albania,ALB,2022-03-13,,,,4052.857
Albania,ALB,2022-03-20,,,,2460
Albania,ALB,2022-03-27,,,,1449.429
Albania,ALB,2022-04-03,,,,886.857
Albania,ALB,2022-04-10,,,,600.571
Albania,ALB,2022-04-17,,,,437.429
Albania,ALB,2022-04-24,,,,379.286
Albania,ALB,2022-05-01,,,,350
Albania,ALB,2022-05-08,,,,329.286
Albania,ALB,2022-05-15,,,,309.571
Albania,ALB,2022-05-22,,,,287.857
Albania,ALB,2022-05-29,,,,272
Albania,ALB,2022-06-05,,,,271.143
Albania,ALB,2022-06-12,,,,271.143
Albania,ALB,2022-06-19,,,,289.143
Albania,ALB,2022-06-26,,,,420.714
Albania,ALB,2022-07-03,,,,766.571
Albania,ALB,2022-07-10,,,,1422.429
Albania,ALB,2022-07-17,,,,2349.143
Albania,ALB,2022-07-24,,,,3588.571
Albania,ALB,2022-07-31,,,,4670.714
Albania,ALB,2022-08-07,,,,5473
Albania,ALB,2022-08-14,,,,5982.143
Albania,ALB,2022-08-21,,,,6106.571
Albania,ALB,2022-08-28,,,,5869.143
Albania,ALB,2022-09-04,,,,5180
Albania,ALB,2022-09-11,,,,4043.143
Albania,ALB,2022-09-18,,,,3005
Albania,ALB,2022-09-25,,,,2203.571
Albania,ALB,2022-10-02,,,,1569.857
Albania,ALB,2022-10-09,,,,1100
Albania,ALB,2022-10-16,,,,662.429
Albania,ALB,2022-10-23,,,,411
Albania,ALB,2022-10-30,,,,292.714
Albania,ALB,2022-11-06,,,,226.714
Albania,ALB,2022-11-13,,,,176.571
Albania,ALB,2022-11-20,,,,149.143
Albania,ALB,2022-11-27,,,,129.286
Albania,ALB,2022-12-04,,,,117.857
Albania,ALB,2022-12-11,,,,116.286
Albania,ALB,2022-12-18,,,,113.286
Albania,ALB,2022-12-25,,,,110
Albania,ALB,2023-01-01,,,,113.714
Albania,ALB,2023-01-08,,,,112.571
Albania,ALB,2023-01-15,,,,123.143
Albania,ALB,2023-01-22,,,,127.429
Albania,ALB,2023-01-29,,,,116
Albania,ALB,2023-02-05,,,,104.571
Albania,ALB,2023-02-12,,,,93
Albania,ALB,2023-02-19,,,,85.143
Albania,ALB,2023-02-26,,,,82.286
Albania,ALB,2023-03-05,,,,72.429
Albania,ALB,2023-03-12,,,,68.857
Albania,ALB,2023-03-19,,,,71
Albania,ALB,2023-03-26,,,,75.571
Albania,ALB,2023-04-02,,,,80.286
Albania,ALB,2023-04-09,,,,86
Albania,ALB,2023-04-16,,,,83.857
Albania,ALB,2023-04-23,,,,74.143
Albania,ALB,2023-04-30,,,,62.714
Albania,ALB,2023-05-07,,,,53.429
Albania,ALB,2023-05-14,,,,41.571
Albania,ALB,2023-05-21,,,,29.571
Albania,ALB,2023-05-28,,,,14
Albania,ALB,2023-06-04,,,,2.857
Albania,ALB,2023-06-11,,,,0
Albania,ALB,2023-06-18,,,,0
Albania,ALB,2023-06-25,,,,0
Albania,ALB,2023-07-02,,,,0
Albania,ALB,2023-07-09,,,,0
Albania,ALB,2023-07-16,,,,0
Albania,ALB,2023-07-23,,,,0
Albania,ALB,2023-07-30,,,,0
Albania,ALB,2023-08-06,,,,0
Albania,ALB,2023-08-13,,,,0
Albania,ALB,2023-08-20,,,,0
Albania,ALB,2023-08-27,,,,0
Albania,ALB,2023-09-03,,,,0
Albania,ALB,2023-09-10,,,,0
Albania,ALB,2023-09-17,,,,0
Albania,ALB,2023-09-24,,,,0
Albania,ALB,2023-10-01,,,,0
Albania,ALB,2023-10-08,,,,0
Albania,ALB,2023-10-15,,,,0
Albania,ALB,2023-10-22,,,,0
Albania,ALB,2023-10-29,,,,0
Albania,ALB,2023-11-05,,,,15.143
Albania,ALB,2023-11-12,,,,25.714
Albania,ALB,2023-11-19,,,,34.429
Albania,ALB,2023-11-26,,,,45.429
Albania,ALB,2023-12-03,,,,51.429
Albania,ALB,2023-12-10,,,,59.429
Albania,ALB,2023-12-17,,,,66.429
Albania,ALB,2023-12-24,,,,57.143
Albania,ALB,2023-12-31,,,,46.571
Albania,ALB,2024-01-07,,,,37.857
Albania,ALB,2024-01-14,,,,26.857
Algeria,DZA,2020-03-08,39.6773523082241,14.8515996032028,110.649515143572,2.714
Algeria,DZA,2020-03-09,52.4930404880849,19.8336623815314,142.703423775968,
Algeria,DZA,2020-03-10,57.19252426795,21.8158252441532,151.1764032571,
Algeria,DZA,2020-03-11,54.9377609925643,21.216356272816,140.766545268898,
Algeria,DZA,2020-03-12,31.8505915308612,12.4859067590193,78.9499180527026,
Algeria,DZA,2020-03-13,34.5287293531358,13.7860759252821,82.7786063691041,
Algeria,DZA,2020-03-14,41.9577534453158,17.0809889395312,97.3097305978963,
Algeria,DZA,2020-03-15,100.18763241662,41.6813117027031,225.122868027566,5.286
Algeria,DZA,2020-03-16,149.870098001035,63.8470351699051,326.558440409591,
Algeria,DZA,2020-03-17,215.814738744702,94.1837516473144,458.16305813512,
Algeria,DZA,2020-03-18,239.070772560406,106.703681367035,496.51368454,
Algeria,DZA,2020-03-19,324.23771076031,147.673479342314,661.703197794792,
Algeria,DZA,2020-03-20,418.682643768549,193.785132176417,843.871693335585,
Algeria,DZA,2020-03-21,500.472921025046,234.010190808277,1000.20209854174,
Algeria,DZA,2020-03-22,679.281556084971,318.967624367667,1351.14739872851,19.857
Algeria,DZA,2020-03-23,1019.00033530043,479.27248928354,2021.78364969183,
Algeria,DZA,2020-03-24,1132.66082251479,532.188407133468,2247.88977589772,
Algeria,DZA,2020-03-25,1313.3802962751,616.143012375628,2607.41483042149,
Algeria,DZA,2020-03-26,1431.67518665796,671.890563629608,2846.71672268818,
Algeria,DZA,2020-03-27,1649.33018498001,773.627292541698,3280.43414264754,
Algeria,DZA,2020-03-28,1730.94487279448,812.755847444058,3444.14547317987,
Algeria,DZA,2020-03-29,1666.03779968858,783.081168908551,3310.21340434463,64.857
Algeria,DZA,2020-03-30,1524.95631327569,718.658790213111,3025.1945553498,
Algeria,DZA,2020-03-31,1607.42812841103,758.726186234957,3182.72439750249,
Algeria,DZA,2020-04-01,1882.35226216342,890.437170366499,3723.41198715693,
Algeria,DZA,2020-04-02,2070.59674765009,978.257680144136,4096.63882541324,
Algeria,DZA,2020-04-03,2136.76089545526,1006.26071811118,4237.77669797286,
Algeria,DZA,2020-04-04,2383.11908212714,1115.68438848007,4747.88102277286,
Algeria,DZA,2020-04-05,2254.61914463837,1048.59924635133,4515.01106769081,178.714
Algeria,DZA,2020-04-06,2069.16828828555,956.544644665855,4172.00538542354,
Algeria,DZA,2020-04-07,1941.50015008305,890.722280756725,3945.86849943935,
Algeria,DZA,2020-04-08,1577.10579901161,719.020445721632,3229.61354163989,
Algeria,DZA,2020-04-09,1381.58536840127,625.986098083852,2847.80938007987,
Algeria,DZA,2020-04-10,1181.48850689551,532.465492480345,2447.86271089797,
Algeria,DZA,2020-04-11,938.461206927338,421.377922973295,1952.15490959791,
Algeria,DZA,2020-04-12,839.673955452544,376.153698269375,1750.04168492799,260.714
Algeria,DZA,2020-04-13,803.130137972302,359.39588674472,1675.46015265448,
Algeria,DZA,2020-04-14,703.517234908905,315.008446350774,1464.96309676243,
Algeria,DZA,2020-04-15,706.523221834265,317.03520349786,1468.12701830961,
Algeria,DZA,2020-04-16,648.241270330606,291.770768061766,1341.72950334983,
Algeria,DZA,2020-04-17,626.851772619341,283.297644139628,1292.33719646981,
